id_osc,nome,email,endereco,telefone,natureza_juridica,situacao_cadastral
1426490,ASSOCIACAO COMUNITARIA DE MORADORES DO BAIRRO BELA VISTA (ACMBBV),ESCNOVOPLANALTO@GMAIL.COM,"RUA WALDEMAR OTTO, QUADRA001                 LOTE  06",42 98283759,Associação Privada,Ativas
1426495,ASSOCIACAO ALPHA VOLEI,CRISTIANOMUSSIO@YAHOO.COM.BR,RUA CRESCENCIO DE OLIVEIRA PONTES,46 88271637,Associação Privada,Ativas
1426529,ASSOCIACAO ESPORTIVA NAO TENHA MEDO DE RECOMECAR,NAOTENHAMEDODERECOMECARJIUJITS@GMAIL.COM,"AVENIDA BRASIL, SALA  03                  ANDAR SOBRE LOJA",47 96626449,Associação Privada,Ativas
1426628,COMUNIDADE EVANGELICA O GRITO DOS SACERDOTES,L.CONSULTORIAENEGOCIOS@GMAIL.COM,RUA ANTONIO DE ANDRADE,41 97950752,Organização Religiosa,Ativas
1426508,ONG AMOR AO PROXIMO,TCCSLCACC2009@HOTMAIL.COM,RUA EDSON CAMPOS MATESICH,41 99160244,Associação Privada,Ativas
1426669,ASSOCIACAO CLUBE DE MAES DE NOVO SARANDI - GRUPO RENOVACAO,ESCRITORIOMACCARI.MEOTTI@HOTMAIL.COM,AVENIDA RIO DE JANEIRO,45 32731121,Associação Privada,Ativas
1426700,INSTITUTO FONTE ORION,FONTEORION@GMAIL.COM,RUA JACOB CECCON,41 85075542,Organização Religiosa,Ativas
1426769,ASSOCIACAO AMIGOS DOS PETS DE MARINGA,AMIGOSDOSPETSDEMARINGA@HOTMAIL.COM,"AVENIDA GETULIO VARGAS, SALA  305",44 84334913,Associação Privada,Ativas
1426756,ASSOCIACAO PERNAS DE PAU,AMIGOSPERNASDEPAU@GMAIL.COM,RUA SARGENTO RAMIRO DA SILVA,46 99002800,Associação Privada,Ativas
1426799,CLUBE DA LUTA IPORA,BANDEIRANTES@NSIONLINE.COM.BR,AVENIDA PRESIDENTE CASTELO BRANCO,44 99186007,Associação Privada,Ativas
1426831,"ASSOCIACAO DOS MORADORES, EMPRESARIOS, FUNCIONARIOS E AMIGOS DA RODOVIA DA UVA",ASSOCIACAORODOVIA@GMAIL.COM,"RODOVIA DA UVA, ANDAR SEGUNDO             SALA  1",41 87397977,Associação Privada,Ativas
1426796,ASSOCIACAO PRO-CONSTRUCAO DO EDIFICIO URSULA WALDRAFF,CONTABILIDADE@HEIFRAN.COM.BR,RUA DR. CARLOS CAVALCANTE,42 35222543,Associação Privada,Ativas
1426955,VIAVANTE,CONTATO@BUSINESSGESTAO.COM.BR,"RUA SIQUEIRA CAMPOS, QUADRA93                  LOTE  07                  ANDAR 02                  SALA  4 - B",45 88224299,Associação Privada,Ativas
1426896,RECANTO DA MATA II,DNCONTABILIDADE@OUTLOOK.COM,"ESTRADA MAJOR ACHILLES PIMPAO FERREIRA, LOTE  II",43 31549513,Associação Privada,Ativas
1427162,BRASIL MUTUO - ASSOCIACAO SULISTA DE BENEFICIOS E SOCORRO MUTUO,O.K.PROTEGE@GMAIL.COM,"AVENIDA WINSTON CHURCHILL, SALA  106                 ANDAR 01                  COND  NAO INFORMADO       BLOCO TORRE SUL",41 98111297,Associação Privada,Suspensas
1427043,IGREJA EVANGELICA AVIVAMENTO BIBLICO EM ALMIRANTE TAMANDARE,MAGARIDTM@GMAIL.COM,RUA RIO PARANA,41 95118723,Organização Religiosa,Ativas
1427149,ONG PATINHAS CARENTES LAPA PR,ONGPATINHASCARENTESLAPA@GMAIL.COM,RUA PROFESSOR CARLOS WEILL,41 87455068,Associação Privada,Ativas
1427114,CENTRO ACADEMICO RENE ARIEL DOTTI,CARAD.DIREITO@GMAIL.COM,RUA VALENTIN CELESTE PALAVRO,45 98379545,Associação Privada,Ativas
1427151,ASSOCIACAO ESPORTIVA PROJETO REVELA DE LONDRINA - PARANA,REVELALONDRINA@GMAIL.COM,RUA VENEZUELA,43 96089229,Associação Privada,Ativas
1427176,ASSOCIACAO DESPORTIVA DE ARTES MARCIAIS DE MARIOPOLIS - ADAMM,SILVIA19POLI@HOTMAIL.COM,ALAMEDA CINCO,46 88095848,Associação Privada,Ativas
1427244,IGREJA EVANGELICA KAIROS,JAMIRO.SIZANOSKY@HOTMAIL.COM,AVENIDA BELMIRO SEBASTIAO MARQUES,41 91715905,Organização Religiosa,Ativas
1427249,IGREJA BATISTA DO AVIVAMENTO DE IMBITUVA MINISTERIO O MILAGRE,IBAIMBITUVA@GMAIL.COM.BR,"AVENIDA ALDEBARAN BRASIL, BRCAO 02",42 99491950,Organização Religiosa,Ativas
1427245,ESCOLA MAE DO BOM CONSELHO,LEGALIZACAO.RBS@REDESMARTI.COM.BR,RUA SAO FELIPE,41 36524928,Associação Privada,Ativas
1427251,PRIMEIRA IGREJA BATISTA DO SETIMO DIA,SOLUCAO.CONTABILIDADE@YAHOO.COM,RUA QUINTINO BOCAIUVA,42 32372192,Organização Religiosa,Ativas
1427258,ASSOCIACAO DOS PRODUTORES RURAL NA APICULTURA DE QUERENCIA DO NORTE,ADALBERTOGUAITANELE@GMAIL.COM,ACESSO P.A. PONTAL DO TIGRE,44 99899617,Associação Privada,Ativas
1427259,CONSEG - CONSELHO COMUNITARIO DE SEGURANCA DE NOVA TEBAS,MILENIONOVATEBAS@HOTMAIL.COM,RUA SAO BENEDITO,42 98221810,Associação Privada,Ativas
1427269,ASSOCIACAO HORIZONTE SEGURO,HENRIQUEMORALES_90@HOTMAIL.COM,RUA SETE DE SETEMBRO,44 36491156,Associação Privada,Ativas
1427299,INSTITUTO BRASILEIRO DE DIREITO REGULATORIO (IBDRE),CONTROLE@GTECON.COM.BR,"RUA EMILIANO PERNETA, SALA  93                  ANDAR 09                  COND  METROPOLITAN BUILDIN",41 30194139,Associação Privada,Ativas
1427355,ASSOCIACAO MAO NA MASSA DE RESPONSABILIDADE SOCIAL,ADM2@CONTECPR.COM.BR,RUA MAJOR VICENTE DE CASTRO,41 30760170,Associação Privada,Ativas
1427444,IGREJA BATISTA AGUA VIVA DE SAO JOSE DOS PINHAIS,JEMUEL.FERREIRA@GMAIL.COM,"RUA IZAAC FERREIRA DA CRUZ, LOJA  12                  ANDAR TR                  COND  IZAAC FERREIRA DA CR",11 40751506,Organização Religiosa,Ativas
1427369,ASSOCIACAO DE ALUNOS DO CURSO DE MEDICINA DA PONTIFICIA UNIVERSIDADE CATOLICA DO PARANA - TURMA 2021-2027,FER.DBNI@GMAIL.COM,"AVENIDA ANITA GARIBALDI, APT   801                 ANDAR 08                  COND  NAO INFORMADO       BLOCO PORTAL DO CABRAL BL",41 91575774,Associação Privada,Ativas
1427610,ASSOCIACAO DOS PRODUTORES RURAIS GRACENSE,MARCILIOFARIASNSG@HOTMAIL.COM,"VILA RURAL ANTONIO JORGE DE SOUZA, LOTE  LT 04 QD01",44 97172835,Associação Privada,Ativas
1427531,AICN-ASSOCIACAO INTERNACIONAL CRISTO PARA AS NACOES,AIB.BARZILAIBR@OUTLOOK.COM,"RUA MARECHAL DEODORO, CONJ  0401                COND  TAUNAY ED VISCONDE EBLOCO DE",41 95188446,Associação Privada,Ativas
1427485,ASSOCIACAO DO MICRO SISTEMA DE ABASTECIMENTO DE AGUA DO RIO D'AREIA DE CIMA,HIDRORIO2023@GMAIL.COM,VILA LOCALIDADE DE RIO D'AREIA DE CIMA,42 99370612,Associação Privada,Ativas
1427525,ASSOCIACAO KASHIKOI DE KARATE SHOTOKAN,CLEVERSONMORALES076@GMAIL.COM,RUA QUATRO PONTES,45 30288695,Associação Privada,Ativas
1427780,ASSOCIACAO DE MORADORES REFUGE PARQUE BACACHERI,CONTABIL@CONTHIC.COM.BR,RUA ARQUIMEDES CRUZ,41 30860838,Associação Privada,Ativas
1427797,RM FUTEBOL CLUBE,RM.ELETRONICA333@HOTMAIL.OM,RUA CONSELHEIRO JESUINO MARCONDES,42 98036526,Associação Privada,Ativas
1427890,ASSOCIACAO CULTURAL BLOCO AFRO PRETINHOSIDADE,BLOCOAFROPRETINHOSIDADE@GMAIL.COM,RUA JOSEFINA ZANIER,41 98522381,Associação Privada,Ativas
1427907,ASSOCIACAO DE APOIO AO CAPOERISTA DO PARANA - AACP,LUIZMASSERA@GMAIL.COM,RUA DOUTOR LUIZ LOSSO FILHO,41 96796354,Associação Privada,Ativas
1427913,ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO DE SALTINHO - PARANA,ADECOSALTIVAI@GMAIL.COM,COMUNIDADE SALTINHO,42 98491613,Associação Privada,Ativas
1427952,ASSOCIACAO DOS AGENTES DE POLICIA JUDICIARIA DO PARANA,HACLISSON@YAHOO.COM.BR,RODOVIA JOAO LEOPOLDO JACOMEL - RODOVIA DAS AGUAS,41 88403955,Associação Privada,Ativas
1427960,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DO CAMPO ECLESIASTICO DE ASTORGA - PR,IEADASTV@GMAIL.COM,RUA PAULO TADASHI SATOMI,43 99120389,Organização Religiosa,Ativas
1427961,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DO CAMPO ECLESIASTICO DE ASTORGA - PR,IEADASTV@GMAIL.COM,RUA LIDIA CETUCO KOSUDI,43 99120389,Organização Religiosa,Ativas
1428146,DANDELION - ASSOCIACAO DE APOIO E INTERVENCAO INTERDISCIPLINAR,DAISYCAPRIOLI@GMAIL.COM,"RUA PREFEITO HUGO CABRAL, APT   31",43 20026086,Associação Privada,Ativas
1427962,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DO CAMPO ECLESIASTICO DE ASTORGA - PR,IEADASTV@GMAIL.COM,RUA SALVADOR ALVES,43 99120389,Organização Religiosa,Ativas
1427985,INSTITUTO PARA SEMPRE LUNA,IZAPICELLI2020@GMAIL.COM,AVENIDA CIRILLO CURTTI,43 91288580,Associação Privada,Ativas
1428163,ASSOCIACAO RELIGIOSA TENDA CABOCLO OXOSSI,DANIELLECCRUZ@GMAIL.COM,RUA JOSE ALCIDES DE LIMA,41 84943268,Organização Religiosa,Ativas
1428157,ASSOCIACAO RCS/GTBA,WILLIAMEDEH2015@GMAIL.COM,RUA CARLOS MACIEL DA SILVA,41 97177315,Associação Privada,Ativas
1428192,ASSOCIACAO DOS CATADORES DE MATERIAIS RECICLAVEIS DE PORECATU - PR,MTLASSESSORIACONTABIL@GMAIL.COM,RUA MANOEL FERNANDES DE MATTOS,43 91254196,Associação Privada,Ativas
1428259,SUBLIME CAPITULO DO RITO MODERNO OU FRANCES DE CURITIBA,SCPRMF@GMAIL.COM,RUA ANTONIO MARTINS DE ARAUJO,41 99008601,Associação Privada,Ativas
1428293,INSTITUTO SAO JOSEENSE DE PARADESPORTO,EDUMARATONISTA@GMAIL.COM,RUA VEREADOR ARY HOFF,41 33003367,Associação Privada,Ativas
1428396,INSTITUTO MUSEU DAS ABELHAS,CRISTHIANOFERRAZ@TAFE.IND.BR,"RUA IZALTINO MARTINS GOMES,PIONEIRO, CASA  A",44 99999999,Associação Privada,Ativas
1428651,IGREJA CRISTA PENTECOSTAL AMOR E FE,VIEIRALUCAS623@GMAIL.COM,RUA BATUIRA DO CAMPO,43 84225786,Organização Religiosa,Ativas
1428556,IGREJA EVANGELICA ASSEMBLEIA DE DEUS MANOEL RIBAS - PR,IEADMANOELRIBAS@GMAIL.COM,RUA PARANA,43 99548610,Organização Religiosa,Ativas
1428561,IGREJA EVANGELICA PENTECOSTAL JOELHOS QUE SE DOBRAM,ELISEUCORREASILVA@GMAIL.COM,RUA FRANCISCO DE ALMEIDA,47 88199372,Organização Religiosa,Ativas
1428747,PROJETO MULHER UNICA TU ESTAS LIVRE,FIEB.ADM2024@GMAIL.COM,RUA INACIO LUSTOSA,41 95201971,Associação Privada,Ativas
1428836,ASSOCIACAO ESPORTIVA VITORINENSE,AEVI_VITORINO2024@HOTMAIL.COM,"AVENIDA BRASIL ARGENTINA, SALA  COMERCIAL",46 32271512,Associação Privada,Ativas
1428851,TENDA DE UMBANDA CABOCLO TUPINAMBA,ESCOFERBUROC@HOTMAIL.COM,RUA MARUMBI,41 98802375,Associação Privada,Ativas
1428882,INSTITUTO MAIS ZOO,CONTATO@MAISZOO.COM.BR,"RUA ALCIDIO VIANA, SALA  803",41 92721907,Associação Privada,Ativas
1428990,INSTITUTO MISSIONARIO CRISTO REI,INSTITUTO_CRISTOREI@OUTLOOK.COM,RUA LUIZ CARLOS ZANI,43 99775565,Organização Religiosa,Ativas
1428891,"ASSOC DOS ATLETAS AMAD E PROF DE DIAMANTE D OESTE P O DESENV DESP ATRAVES DO LAZER,CULTURA, EDUC E MEIO AMBIENTE",AADITE@GMAIL.COM,RUA JOAO PESSOA,45 88213006,Associação Privada,Ativas
1428991,ASSOCIACAO DOS PROPRIETARIOS DE LOTES COMERCIAIS NO CONDOMINIO OASIS DO RIO PARANA,CONTATO@EURO.ADM.BR,"RUA RUA ANTONIO CORSETTI, SALA  03",44 30139400,Associação Privada,Ativas
1428995,DAELT - DIRETORIO ACADEMICO DA ELETRICA,LIDERCONTABILTUPA@HOTMAIL.COM,AVENIDA ALBERTO CARAZZAI,14 97659192,Associação Privada,Ativas
1428893,IGREJA EVANGELICA COMUNHAO CRISTA PLENITUDE,JOAO@MPCONSULT.COM.BR,RUA DEPUTADO JOAO LEOPOLDO JACOMEL,41 30183559,Organização Religiosa,Ativas
1429035,ASSOCIACAO BRASILEIRA DE GENETICA MITOCONDRIAL E DOENCAS MITOCONDRIAIS RARAS,PEDROMENDESF17@GMAIL.COM,"AVENIDA BENTO MUNHOZ DA ROCHA NETTO, BLOCO A                   APT   13",44 98074571,Associação Privada,Ativas
1429093,ASSOCIACAO BRASILEIRA DE CANNABIS,JOAO.CONFIAGRO@GMAIL.COM,RODOVIA BR 277 KM 608,45 88024151,Associação Privada,Ativas
1429363,FEDERACAO DE ESPORTES NO GELO DO ESTADO DO PARANA,REIKDAL21@HOTMAIL.COM,AVENIDA CANDIDO HARTMANN,41 95780307,Associação Privada,Ativas
1429147,ASSOCIACAO CULTURAL INSTITUTO AREDE,GERENCIA@GRUPOAREDE.COM.BR,"RUA EMILIO DE MENEZES, SALA  C",42 91240530,Associação Privada,Ativas
1429225,ASSOCIACAO ARTILHEIROS DE CRISTO,PROJETOARTILHEIROSDECRISTO@GMAIL.COM,RUA EVARISTO DA VEIGA,44 99156248,Associação Privada,Ativas
1429304,ASSOCIACAO TEMPO DE AMAR,MICHELLETHEODORO39@GMAIL.COM,RUA ZAMBERLAN,43 96856419,Associação Privada,Ativas
1429240,CENTRO DE TRADICOES GAUCHAS SAO JOAO,JWALIGURSKI@HOTMAIL.COM,ESTRADA MUNICIPAL VARGEM GRANDE - POV SANTANA,42 88618473,Associação Privada,Ativas
1429426,2Z PROMOTORA DE EVENTOS E CAMPEONATOS,MEGASULT@MEGASULT.COM.BR,"RODOVIA BR 158, KM    04",46 32112800,Associação Privada,Ativas
1429435,ASSOCIACAO NET ZERO,RAFAEL@ION3.COM.BR,RUA ANITA GARIBALDI,45 99150597,Associação Privada,Ativas
1429471,INSTITUTO PROSPERIDADE,CONTATO@INSTITUTOPROSPERIDADE.COM.BR,"AVENIDA AYRTON SENNA DA SILVA, SALA  05",11 64014500,Associação Privada,Ativas
1429554,INSTITUTO CULTURA DA PAZ,OBLADEN@OBLADEN.COM.BR,"RUA SAO PEDRO, APT   61                  ANDAR 06                  COND  BACCARAT ED",41 32184800,Associação Privada,Ativas
1429561,ASSOCIACAO CAOMUNIDADE PET,JHAIME-2011@HOTMAIL.COM,"RUA ACUNGUI, LETRA A",41 97526991,Associação Privada,Ativas
1429578,ASSOCIACAO DE MORADORES ALFREDO ZGODA - AMAZ,CADASTRO@FONTANELLA.CNT.BR,RUA VITORINO,46 99425022,Associação Privada,Ativas
1429564,INSTITUTO SAO JOSE,YANEMARAMARA@GMAIL.COM,RUA CASCAVEL,44 99950285,Associação Privada,Ativas
1429605,IGREJA CASA DUNAMIS (ICD),IGREJACASADUNAMISICD@GMAIL.COM,RUA JOSE MARIA DA SILVA PARANHOS,41 84518911,Organização Religiosa,Ativas
1429683,CONEXAO DE EMPREENDEDORES CRISTAOS,CONTATO@EUSOU.PRO,"AVENIDA MARAJO, SALA  01                  LETRA A",44 99784960,Associação Privada,Ativas
1429755,IGREJA EVANGELICA UNIDOS EM CRISTO,SOLUTIONS@SOLUTIONSCONTABILIDADE.COM,RUA JULIO CLETO DA SILVA,42 99353649,Organização Religiosa,Ativas
1429655,"ARCCEEG - ASSOCIACAO DA RADIO COMUNITARIA, CULTURAL, ATIVIDADE EDUCACIONAL E ESPORTIVA DE GUARATUBA",TVGUARATUBA@GMAIL.COM,"AVENIDA MINAS GERAIS, SALA  03",41 98332959,Associação Privada,Ativas
1429810,ASSOCIACAO ITIBERE DE KARATE,RH.LEGALIZACAO.MEP@GMAIL.COM,RUA EDUARDO R HAJ MUSSI,41 96329474,Associação Privada,Ativas
1429841,ASSOCIACAO DOS APICULTORES E MELIPONICULTORES VEREENSES,ESCRITORIOCONTABILVERE@GMAIL.COM,RUA PRINCIPAL,46 35351265,Associação Privada,Ativas
1429783,AUGUSTA E RESPEITAVEL LOJA SIMBOLICA SIR TOM MOORE N. 4717,ROGERIOMENDESJR78@GMAIL.COM,RUA JULIO AUGUSTO ANSIUTTI,41 99781508,Associação Privada,Ativas
1429837,ASSOCIACAO DOS LABORATORIOS DE ANALISES CLINICAS DO SUDOESTE DO PARANA,FELTECHY@HOTMAIL.COM,"RUA BENTO MUNHOZ DA ROCHA NETO, SALA  4                   ANDAR 01",46 99757059,Associação Privada,Ativas
1429986,ASSOCIACAO PARA REGULARIZACAO HABITACIONAL REGULARIZA,LIDIANE.RIZZI@HOTMAIL.COM,"AVENIDA PRESIDENTE KENNEDY, APT   04",46 88117592,Associação Privada,Ativas
1430051,IGREJA MISSIONARIA DO JARDIM BELO HORIZONTE,RODRIGUESELIZIA4@GMAIL.COM,RUA TARQUINO DE ALMEIDA CAMARGO,43 84082547,Organização Religiosa,Ativas
1430006,TRANSFORMACAO - ASSOCIACAO BRASILEIRA DE PROFESSORES E INSTITUICOES DE ENSINO,CONTROLGCONTABILIDADE@GMAIL.COM,"RUA CAPITAO JONAS MATEUS DE ALMEIDA, SALA  C",41 33843359,Associação Privada,Ativas
1430052,ASSOCIACAO DE PROPRIETARIOS MCPWE,ADM@LEXCON.COM.BR,RUA IPIRANGA,41 33762026,Associação Privada,Ativas
1430083,ASSOCIACAO FRONTEIRA CATOLICA - PADRE JOAQUIM D. MARIA DE SANTANA,FRONTEIRACATOLICA@GMAIL.COM,AVENIDA DAS ROSAS,45 99133285,Associação Privada,Ativas
1430101,INSTITUTO KW PERSONA ETICA E CIDADANIA,DHILATAM@GMAIL.COM,"RUA BOM JESUS, SALA  1904                ANDAR 19                  COND  AR 3000 - CABRAL COR",41 99613617,Associação Privada,Ativas
1430086,ASSOCIACAO BARRENSE DE AGRICULTORES DO COQUEIRALZINHO,FRANCISCOPROENCA.ADV@GMAIL.COM,"SITIO PR 515, SETOR S CAP SANTO ANTONIO",43 99648969,Associação Privada,Ativas
1430205,ASSOCIACAO DO MOTO CLUBE SEM LIMITES DE CASTRO,ALESSANDRA@ESCRITORIORAZERA.COM.BR,AVENIDA PREFEITO RONIE CARDOSO,42 99187724,Associação Privada,Ativas
1430276,HUB AGRONOMIA DA UNIVERSIDADE ESTADUAL DE MARINGA,WMCNUNES@UEM.BR,"AVENIDA COLOMBO, BLOCO J35                 SALA  004",44 99675641,Associação Privada,Ativas
1430219,FORMANDO VENCEDORES,JOROPARANZINI@HOTMAIL.COM,RUA ARAGUARI,44 36294001,Associação Privada,Ativas
1430309,ASSOCIACAO DE PAIS DE AUTISTAS E NEURODIVERSOS DE PLANLATO - PARANA - APANP,CONTATO@TOIGOBUENO.COM.BR,"RUA SOLEDADE, SALA  01",46 99113465,Associação Privada,Ativas
1430322,ASSOCIACAO ESPORTIVA ACADEMY,FCCASCAVEL.ACADEMY@GMAIL.COM,"RUA ANTONIO JOSE ELIAS, SALA  01",45 99372025,Associação Privada,Ativas
1430354,CONGREGACAO EVANGELICA LUTERANA CRISTO REI,IGREJALUTERANACAFELANDIA@GMAIL.COM,RUA EUCLIDES ABATTI,45 99670084,Organização Religiosa,Ativas
1430369,INSTITUTO TECENDO AFETOS - ITEA,INSTITUTOTECENDOAFETO@GMAIL.COM,AVENIDA VENEZUELA,41 97036481,Associação Privada,Ativas
1430475,ASSOCIACAO ESPORTIVA DE FUTEBOL AMPERENSE,ASSOCIACAODEFUTEBOLAEFA@GMAIL.COM,RUA GUAIBA,46 99823991,Associação Privada,Ativas
1430494,OITAVA IGREJA BATISTA INDEPENDENTE FILADELFIA,IBIFILADELFIA8@GMAIL.COM,RUA DALONITA,42 98050758,Organização Religiosa,Ativas
1430657,ASSOCIACAO DOS PROPRIETARIOS CONDOMINOS DO CONDOMINIO DE CHACARAS PEREIRA,LUCENISILVERIO10@HOTMAIL.COM,"ESTRADA R1 - CONDOMINIO DE CHACARAS PEREIRA, LOTE  LR 231-R SUBD CH 231",44 97223573,Associação Privada,Ativas
1430587,SEMINARIO MAIOR DE FILOSOFIA SAO JOSE DE PONTA GROSSA - PARANA,SEMINARIOMAIORPG@HOTMAIL.COM,RUA EMILIO DE MENEZES,42 32384230,Organização Religiosa,Ativas
1430625,IGREJA PENTECOSTAL MANARA AGUA VIVA DA FONTE,ALISSON@EXCELCONTABILIDADE.COM.BR,RUA CAPITAO LAURO CORREIA REGNIER,41 95035057,Organização Religiosa,Ativas
1430736,ASSOCIACAO BENEFICENTE DOS GRAUS FILOSOFICOS DE RIO NEGRO - PARANA,CARLOSSCHLICHTING60@GMAIL.COM,RUA NICOLAU MADER,47 99114165,Associação Privada,Ativas
1430644,IMATS - INSTITUTO DE MISSOES ATE QUE TODOS SAIBAM,IMATSLONDRINA@GMAIL.COM,RUA NOEL PORFIRIO DE ANDRADE,43 91273367,Associação Privada,Ativas
1430749,ASSOCIACAO DE ARTES MARCIAIS SHUBU-KAI,MESTRENELSON45@GMAIL.COM,RUA HONDURAS,41 92125665,Associação Privada,Ativas
1430773,ASSOCIACAO DOS ESCRITORES DE SAO JOSE DOS PINHAIS,ZORAIDEGOSEK@GMAIL.COM,RUA PEDRO MORO REDESCHI,41 92277208,Associação Privada,Ativas
1430826,INSTITUTO HEMOLAB TEREZINHA VIEIRA,HEMOLABGUAIRA@GMAIL.COM,"RUA FRANCISCO MURTINHO, SALA  01",44 98293841,Associação Privada,Ativas
1430865,ASSOCIACAO BOM JESUS,LSSCONTABILIDADE@UOL.COM.BR,RUA MARECHAL FLORIANO PEIXOTO,44 32751154,Associação Privada,Ativas
1430850,PROJETO LIVRES,RONALDOBLASIUS39@GMAIL.COM,RUA JORGE ANDREGUETTI,11 31061633,Associação Privada,Ativas
1430949,ASSOCIACAO DA AGUA DA CABECEIRA DA BARRA BONITA DE NOVA ESPERANCA DO SUDOESTE,LUIZSPADA8@GMAIL.COM,COMUNIDADE CABECEIRA DA BARRA BONITA,46 35381314,Associação Privada,Ativas
1430895,INSTITUTO TRANSFORMANDO FUTUROS CAMPEOES,LEGALIZACAO@NCKCONTABILIDADE.COM.BR,RUA VEREADOR OSWALDO NASCIMENTO BITTENCOURT,41 33397761,Associação Privada,Ativas
1430900,AFUPRU - ASSOCIACAO DE FUTSAL DE PRUDENTOPOLIS,AFUTSALPRUDE2024@GMAIL.COM,RUA SANTA TEREZA,42 99243598,Associação Privada,Ativas
1430970,ASSOCIACAO AGRO TRES IRMAOS,JESSICAPAULINA607@GMAIL.COM,"ESTRADA EST. ASSENTAMENTO IRMA DOROTHY, LOTE-01",44 91683885,Associação Privada,Ativas
1431067,ASSOCIACAO DO LACO E MONTARIAS - COMUNIDADE MELISSA,ATENDIMENTO1@ESCRITORIOCONTASUL.COM.BR,COMUNIDADE MELISSA,45 99551242,Associação Privada,Ativas
1431135,ASSOCIACAO DESPORTIVA TRIBARRENSE ATLETAS DE BASE - ADTAB,CONTEC@CONTECCTB.COM.BR,RUA MATO GROSSO,45 99113201,Associação Privada,Ativas
1431137,ASSOCIACAO CIVIL DE CONSUMIDORES DE ENERGIA - FATURE,COMERCIAL@FATURESOLUCOES.COM,"RUA RUA BRONISLAU WRONSKI, SALA  01",42 91572711,Associação Privada,Ativas
1431126,ASSOCIACAO PORTO DO SOL DE REALEZA,ALCIRBONATTO@YAHOO.COM.BR,VILA MARMELANDIA,46 99751908,Associação Privada,Ativas
1431368,ASSOCIACAO FILANTROPICA ATITUDE DO BEM - AFAB,THTRISTAO@GMAIL.COM,RUA JOAO CALDANA,43 99379782,Associação Privada,Ativas
1431250,IGREJA CRISTA ALIANCA EM AMOR,CAVALHEIROFRANCIELI@HOTMAIL.COM,RUA TOCANTINS,46 99705814,Organização Religiosa,Ativas
1431300,ASSOCIACAO DE CATADORES DE MATERIAIS RECICLAVEIS DE NOVA ESPERANCA DO SUDOESTE PR,SOCIETARIO_INTACT@HOTMAIL.COM,RUA RICIERI VITORETTI,46 99381767,Associação Privada,Ativas
1431303,ASSOCIACAO MULHERES EMPREENDEDORAS DE ALVORADA DO SUL,BENELLIESCRITORIO@YAHOO.COM.BR,AVENIDA AUGUSTO ALVES,43 91970040,Associação Privada,Ativas
1431392,IGREJA ALIANCA PENTECOSTAL MARCA DA PROMESSA,ATILAAGHATA@GMAIL.COM,RUA ATINGAU,11 75400497,Organização Religiosa,Ativas
1431371,PARA O BEM,ROBERSONLAPUINKA@HOTMAIL.COM,AVENIDA BRASILIA,41 85073783,Associação Privada,Ativas
1431484,ASSOCIACAO DE ESPORTES CAPELA SAO PEDRO,JOROPARANZINI@HOTMAIL.COM,"ESTRADA ESTRADA BERNADELLI, LOTE  629",44 36294001,Associação Privada,Ativas
1431376,ASSOCIACAO FOLIA DE REIS ARARUNA-AFRA,MILENIGARCIAZAVATIN@GMAIL.COM,"RODOVIA PR 465, KM 05 SAIDA PARA PEABIRU",44 97331541,Associação Privada,Ativas
1431384,VOLEAR ASSOCIACAO ESPORTIVA,VOLEAROFICIAL@GMAIL.COM,"RODOVIA BR 116, APT   312                 ANDAR 02                  COND  SPAZIO CARMENERE CD BLOCO BL 07",41 99892209,Associação Privada,Ativas
1431524,INSTITUTO DE PESQUISA CARDIOMETABOLICA MARIO STURZENECKER,MCSSTURZENEKER@GMAIL.COM,RUA BALDUINO TAQUES,42 32247073,Associação Privada,Ativas
1431546,ASSOCIACAO MISSIONARIA DE JOCUMEIROS,ARLISBR@GMAIL.COM,RUA IZIDORO DE PAULA CORDEIRO,41 98472300,Associação Privada,Ativas
1431600,INSTITUTO UNIVERSALISTA LUZ DIVINA,RICARDOOLIVEIRASPH991@GMAIL.COM,RUA CARMEN MAITO STINGLIN,41 98723383,Organização Religiosa,Ativas
1431804,IGREJA DO EVANGELHO QUADRANGULAR,CNPJ@SGAF.ORG.BR,RUA NOSSA SENHORA DAS GRACAS,11 32263131,Organização Religiosa,Ativas
1431596,INSTITUTO REDE PROVIDUS LONDRINA,PROVIDUSINSTITUTO@GMAIL.COM,"RUA SOROCABA, QUADRA03 DATA 05",43 84093914,Associação Privada,Ativas
1431805,IGREJA DO EVANGELHO QUADRANGULAR,CNPJ@SGAF.ORG.BR,RUA SANTA CATARINA,11 32263131,Organização Religiosa,Ativas
1431644,COMUNIDADE EVANGELICA DE CONFISSAO LUTERANA DE ESQUINA CEU AZUL,PAROQUIALUTERANA_SH@HOTMAIL.COM,"RODOVIA PR 488, KM 61",45 32681303,Organização Religiosa,Ativas
1431637,"ASSOCIACAO BRASILEIRA DE INOVACAO,TECNOLOGIA, EDUCACAO PROFISSIONAL E DESENVOLVIMENTO SOCIAL",CONTATO@PENSARE.ORG,"RUA JOSE LOUREIRO, LOJA  01",41 88201245,Associação Privada,Ativas
