id_osc,nome,email,endereco,telefone,natureza_juridica,situacao_cadastral
677960,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,machadozito@hotmail.com,AVENIDA AVENIDA SAO LUIZ,44 35261575,Associação Privada,ATIVA
677986,ASSOCIACAO DOS SERVIDORES MUNICIPAIS DE PARANAVAI,escritoriorealdp@gmail.com,RUA JOAO BERGAMINE,44 34221816,Associação Privada,ATIVA
677974,CENTRO PASTORAL EDUCACIONAL E ASSISTENCIA DOM CARLOS,rh@cpea.br,RUA DR BERNARDO R VIANA,4603263116,Associação Privada,ATIVA
677988,CENTRO DE TRADICOES GAUCHAS FAZENDA VELHA BRASILEIRA,rh2@escmercurio.com.br,RUA CORONEL J B LOPES,44 34231174,Associação Privada,ATIVA
677970,APAE ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PINHAO,guarapuava@apaebrasil.org.br,RUA XV DE NOVEMBRO,4203677165,Associação Privada,ATIVA
677990,LAR DOS IDOSOS SAO VICENTE DE PAULO,LARIDOSOPAULO@HOTMAIL.COM,"RUA HOLANDA, TERREOPREDIO",44 99104815,Associação Privada,ATIVA
677992,CLUBE DE PESCA POUSADAS DO RIO PARANA,cluberioparana@hotmail.com,"NA LOC  GLEBA 20, COLONIA PARANAVAI",4403444501,Associação Privada,ATIVA
677991,ASSOCIACAO DOS PEQUENOS PRODUTORES DE SAO JOSE DO IVAI,nayaraomunhoz@hotmail.com,AVENIDA MATO GROSSO,44 34541174,Associação Privada,ATIVA
677994,ASSOC FUNCIONARIOS PONTIFICIA UNIVERSIDADE CATOLICA PR,docsociedade@ajca.cnt.br,RUA IMACULADA CONCEICAO,41 30291422,Associação Privada,ATIVA
677996,CONGREGACAO  DAS OBLATAS DE JESUS E MARIA,OPTIMUSCTB@GMAIL.COM,RUA MANAUS,45 32261582,Organização Religiosa,ATIVA
677997,ASSOCIACAO DOS PRODUTORES AGRICOLAS DE XAMBRE,sgerika@hotmail.com,VILA RURAL JOSE FERREIRA DE OLIVEIRA,44 36321246,Associação Privada,ATIVA
677973,ASSOCIACAO DE PAIS E AMIGOS EXCEPCIONAIS DE MARIALVA,APAEMVA@GMAIL.COM,RUA ATILIO FERRI,44 32323764,Associação Privada,ATIVA
678005,ACEB - ASSOCIACAO COMERCIAL E EMPRESARIAL DE BELA VISTA DO PARAISO,ACEBELAVISTADOPARAISO@GMAIL.COM,AVENIDA JOSE MANOEL DOS REIS,43 32421599,Associação Privada,ATIVA
678002,ASSOCIACAO RECREIO DA SERRA,contakol@uol.com.br,"RUA DOS PINTASSILGOS, QUADRA 09 LOTE 6",4103673195,Associação Privada,ATIVA
678001,UNIAO DE PROFISSIONAIS PARA ATENDIMENTO DO EXCEPCIONAL,upae.escolameninojesus@gmail.com,"RUA MERCEDES SEILER ROCHA, TERREO",4103362118,Associação Privada,ATIVA
678004,ASSOCIACAO COMERCIAL E EMPRESARIAL DE MANDAGUARI - ACEMAN,ESC19MARCO@TERRA.COM.BR,"AVENIDA AMAZONAS, SLJ",44 32331186,Associação Privada,ATIVA
678009,ASSOCIACAO CULTURAL SANTO INACIO,rinaldo@colegiosantoinacio.com.br,AVENIDA MAUA,4403226484,Associação Privada,ATIVA
678012,ASSOCIACAO DOS SERVIDORES DA PREFEITURA M DE COLOMBO,ASSEMCO01@YAHOO.COM.BR,RUA JOSE LEAL FONTOURA,41 36568114,Associação Privada,ATIVA
678011,ASSOCIACAO DOS FUNCIONARIOS PUBL MUNICIPAIS DA LAPA PR,afpml@ig.com.br,"RUA DUQUE DE CAXIAS, SALA",41 6226332,Associação Privada,ATIVA
678013,IGREJA BATISTA ESPERANCA EM CIANORTE,eparanzini.rh@gmail.com,AVENIDA MARANHAO,4403629400,Fundação Privada,ATIVA
677993,DEPARTAMENTO DE ESTUDOS SOCIO ECONOMICOS RURAIS DESER,contasul@hotmail.com.br,"RUA CORONEL PEDRO FERREIRA, SALA  02",41 21050928,Associação Privada,ATIVA
677999,FUNDACAO DE APOIO AO DESENVOLVIMENTO CIENTIFICO DA UNIVERSIDADE ESTADUAL DE MARINGA - FADEC-UEM,FADECMGA@GMAIL.COM,"AVENIDA COLOMBO, CAMPUS UNIVERSIT.",44 30114462,Fundação Privada,ATIVA
678014,ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO DE JURANDA,orion_assessoria@hotmail.com,AVENIDA BRASIL,4403569129,Associação Privada,ATIVA
678015,COMUNIDADE DOS MUNICIPIOS DA REGIAO DE CAMPO MOURAO,COMCAM@COMCAM.COM.BR,RUA BRASIL,44 35235210,Associação Privada,ATIVA
678003,ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MANDAGUARI,emanuel.drumond_@hotmail.com,RUA BARAO DO RIO BRANCO,4403233138,Associação Privada,ATIVA
677987,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ATALAIA,APAE-ATALAIA@HOTMAIL.COM,AVENIDA DR ANTONIO MORAES DE BARROS,44 32541355,Associação Privada,ATIVA
678016,CLUBE DA JUSTICA DA COMARCA DE CAMPO MOURAO,fabiana@bisiassessoria.com.br,RUA DAS SERINGUEIRAS,4403523237,Associação Privada,ATIVA
678017,ASILO LINS DE VASCONCELOS,escrfiel@gmail.com,AVENIDA MARTIN LUTHER KING,44 34231136,Associação Privada,ATIVA
678018,COMUNIDADE CARMELITANA,rh2@escmercurio.com.br,RUA GETULIO VARGAS,44 34218200,Organização Religiosa,ATIVA
678000,CURITIBA RUGBY CLUBE,CURITIBARUGBYCLUBE@GMAIL.COM,"RUA DR CARVALHO CHAVES, SALA 01",41 98595555,Associação Privada,ATIVA
678020,COMUNIDADE CARMELITANA,rh2@escmercurio.com.br,RUA OMILIO MONTEIRO SOARES,4103333767,Organização Religiosa,ATIVA
678022,CENTRO ESPIRITA FE AMOR E CARIDADE,mecontabil8@gmail.com,RUA GUAPORE,44 34234904,Associação Privada,ATIVA
678019,COMUNIDADE CARMELITANA,rh2@escmercurio.com.br,RUA GETULIO VARGAS,4403423119,Organização Religiosa,ATIVA
678023,CLUBE CAMPESTRE DE PARANAVAI,rh2@escmercurio.com.br,AVENIDA GABRIEL ESPERIDIAO,4403423142,Associação Privada,ATIVA
678021,COMUNIDADE CARMELITANA,rh2@escmercurio.com.br,RUA GETULIO VARGAS,4403421820,Organização Religiosa,ATIVA
677989,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,apaesiipr@yahoo.com.br,"AVENIDA CARLOS GOMES, TERREO",4403453110,Associação Privada,ATIVA
678026,PAROQUIA IMACULADA CONCEICAO DE PONTA GROSSA - PARANA,kappjorge@gmail.com,AVENIDA GAL CARLOS CAVALCANTI,4203028203,Organização Religiosa,ATIVA
678007,CENTRO OCUPACIONAL DE LONDRINA,centroocupaciona@hotmail.com,RUA DAS ACUCENAS,4303328441,Associação Privada,ATIVA
678029,ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO DE ATALAIA,ADECA.ATALAIA@GMAIL.COM,RUA PARANA,44 32548140,Associação Privada,ATIVA
678030,CLUBE HIPICO DE MARINGA,CLUBEHIPICO_MGA@HOTMAIL.COM,AVENIDA HARRY PROCHET,44 32622000,Associação Privada,ATIVA
678031,AFIM - ASSOCIACAO DE APOIO AO FISSURADO LABIO-PALATAL DE MARINGA,confianca@wnet.com.br,RUA PITANGA,4403225178,Associação Privada,ATIVA
678033,RECANTO DOS QUARENTA DE MARINGA,pessoal@centralmga.com.br,"NA LOTE 119-A-15, CXP 1629",4403224130,Associação Privada,ATIVA
678034,LAR PRESERVACAO DA VIDA,gestante@ig.com.br,RUA PIONEIRO ALBERTO BIAZON,44 32262123,Associação Privada,ATIVA
678035,COMUNIDADE CRISTA DE MARINGA,escritoriomultipla@hotmail.com,RUA 8 DE SETEMBRO,44 32233777,Organização Religiosa,ATIVA
678010,ASSOCIACAO NORTE PARANAENSE DE REABILITACAO,anprmga@gmail.com,RUA WALTER KRAISER,4403222603,Associação Privada,ATIVA
677943,FUNDACAO DE ESTUDOS DAS DOENCAS DO FIGADO - KOUTOULAS -RIBEIRO,DIRETORIA@HOSPITALSAOVICENTE.COM.BR,AVENIDA VICENTE MACHADO,41 31113000,Fundação Privada,ATIVA
678036,CLUBE RECREATIVO LOBATO,contabillobato@uol.com.br,RUA RUI BARBOSA,4403249132,Associação Privada,ATIVA
678037,LIONS CLUBE DE UMUARAMA,escritorioouropreto@hotmail.com,RUA JOSE DIAS LOPES,4403622162,Associação Privada,ATIVA
678038,AEROCLUBE DE CAMPO MOURAO,edia@escritorioflamboyant.com.br,"RODOVIA PR 317, KM 82",044 5253245,Associação Privada,ATIVA
678040,CENTRO DE TRADICOES GAUCHAS GALPAO DA AMIZADE,hiltoncont@hotmail.com,AVENIDA MANOEL FCO DA SILVA,4403568159,Associação Privada,ATIVA
678028,"ASSOCIACAO COMERCIAL, INDUSTRIAL E EMPRESARIAL DE PONTA GROSSA",EFFICIENT@UOL.COM.BR,AVENIDA VISCONDE DE TAUNAY,42 32234235,Associação Privada,ATIVA
678032,KALORE COUNTRY CLUB,administracao@escritorio14dezembro.com.br,AVENIDA PARANA,4303453124,Associação Privada,ATIVA
678042,ASSOC COMERCIAL E INDUSTRIAL DE ALTO PIQUIRI,ACIAP2011@HOTMAIL.COM,"AVENIDA BRASIL, LETRA A",44 36561007,Associação Privada,ATIVA
678048,ASSOCIACAO MUNICIPAL DE SUINOCULTORES DE GUARANIACU - AMSG,contabilidade@zanioloegerras.com.br,AVENIDA IVAN FERREIRA DO AMARAL,45 99231288,Associação Privada,ATIVA
678050,ASSOCIACAO RECREATIVA CORREA DE ARRUDA,nelson@uol.com.br,FAZENDA SANTA MARIA,4303511132,Associação Privada,ATIVA
678049,PRIMEIRA IGREJA BATISTA EM SARANDI,escritoriomaxxi@uol.com.br,RUA JOSE BONIFACIO,4403035047,Associação Privada,ATIVA
678051,CONGREGACAO DAS IRMAS DE SAO JOSE,strapasson@filantropica.com.br,RUA JOAO BETTEGA,4103329419,Associação Privada,ATIVA
678052,ASSOCIACAO DE CRIADORES DE GADO JERSEY DO PARANA,daycontec@daycontec.com.br,"RUA FRANCISCO TORRES, 14 ANDAR  CONJ 1403",41 36212599,Associação Privada,INAPTA
678024,ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS DE P GROSSA,apaepg@ig.com.br,AVENIDA MONTEIRO LOBATO,4203219835,Associação Privada,ATIVA
678054,AUGUSTA E RESPEITAVEL LOJA SIMBOLICA CAMINHO DA LUZ 63,magreticosta@gmail.com,RUA JUVENAL BORGES DE MACEDO,43 32542823,Associação Privada,ATIVA
678053,ASSOCIACAO DOS SERVIDORES DA SEC.DE ESTADO DA FAZENDA,assefacre@assefacre.com.br,"RUA XV DE NOVEMBRO, 8. ANDAR",41 2228229,Associação Privada,ATIVA
678055,IATE CLUB AMOREIRA,selogon1@gmail.com,NA CRG  AGUA TRES BARRAS,4303265144,Associação Privada,ATIVA
678058,ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO DE SANTA FE,escopa01@hotmail.com,AVENIDA PRESIDENTE KENEDY,4403247123,Associação Privada,ATIVA
678056,CENTRO CULTURAL E SOCIAL SAO FRANCISCO XAVIER,CENTROSFXAVIER@HOTMAIL.COM,"RUA MONSENHOR   KIMURA, ........",44 99640193,Associação Privada,ATIVA
678057,CLUBE RECREATIVO PARANA,juridico@pmsac.pr.gov.br,RUA IBIRUBA,4403443136,Associação Privada,ATIVA
678047,ASSOC.DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CORBELIA,apaecorbelia@hotmail.com,RUA LIRIO,045 2421089,Associação Privada,ATIVA
678059,AUGUSTA E RESPEITAVEL LOJA SIMBOLICA MAJ CICERO MARQUES,danielle.lcmcondominios@gmail.com,RUA PISA,41 32725266,Associação Privada,ATIVA
678060,ASSOCIACAO COMERCIAL E EMPRESARIAL DE CAMPO LARGO - ACICLA,acicla @acicla.com.br,RUA MARECHAL DEODORO,41 33924544,Associação Privada,ATIVA
678061,CENTRO DE OBRAS SOCIAIS DA DIOCESE DE PARANAVAI,rh2@escmercurio.com.br,RUA MATO GROSSO,4403423156,Associação Privada,ATIVA
678008,ASSOCIACAO CULTURAL E ESPORTIVA DE MARINGA ACEMA,acema@wnet.com.br,AVENIDA KAKOGAWA,44 32635433,Associação Privada,ATIVA
678062,CONGREGACAO CRISTA NO BRASIL,escricontablider@pvai.com.br,RUA SERAFIM AFONSO COSTA,4403423145,Organização Religiosa,ATIVA
678046,ASSOC DE PROT A MATERNIDADE E INF DE RIO BRANCO DO SUL,apmirbs@gmail.com,RUA DOMINGOS DE FARIA,4103652129,Associação Privada,ATIVA
678063,CASA ANTONIO FREDERICO OZANAM DE PARANAVAI,dptopessoal@escritorionoroeste.com.br,RUA MARTIN LUTHER KING,044 4231328,Associação Privada,ATIVA
678044,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,ZEPEDROICARAIMA@UOL.COM.BR,"RUA PROFESSORA YOLANDA APARECIDA SANTOS DE CARVALHO, SALA  1",44 36651446,Associação Privada,ATIVA
678065,SOCIEDADE OPERARIA RECREATIVA PINHEIRINHO,consultoriaplena2015@gmail.com,RUA EMILIO A DA SILVA,4103297423,Associação Privada,ATIVA
678064,ASSOCIACAO DAS SENHORAS ROTARIANOS DE PARANAVAI,kathia@anetsystem.com,RUA PERNAMBUCO,4403421346,Associação Privada,ATIVA
678041,ASSOCIACAO DE P E AMIGOS DOS EXCEPCIONAIS DE IGUARACU,APAE@IGUARACU.PR.GOV.BR,RUA ANTONIO CEZARIO,44 32481309,Associação Privada,ATIVA
678066,PRIMEIRA IGREJA BATISTA DE PINHAIS,familiaestevam@yahoo.com.br,AVENIDA IRAI,4103667447,Associação Privada,ATIVA
678067,AFAB ASSOC DOS FUNCIONARIOS APOSENTADOS DO BANESTADO,nasbrana@uol.com.br,"RUA MARECHAL DEODORO, 14. ANDAR  - EDIFICIO IMPERIO",41 32645694,Associação Privada,ATIVA
678027,SOCIEDADE EVANGELICA BENEFICENTE DE PONTA GROSSA,kastlcontabilidade@uol.com.br,RUA PASTOR FUGMANN,4203227967,Associação Privada,Não informado
678068,CONGREGACAO CRISTA NO BRASIL,leila@planorga.com.br,AVENIDA OTAVIO CARVALHO,4203222576,Organização Religiosa,ATIVA
678070,LAR ESCOLA BOM SAMARITANO,merito@wnet.com.br,RUA DOS COCAIS,4403028186,Associação Privada,Não informado
678071,ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO DE PIQUIRIVAI,augusto.onesko@terra.com.br,AVENIDA PRINCIPAL,4409174894,Associação Privada,ATIVA
678069,ABRIGO SAO FRANCISCO DE ASSIS,escritoriomarisol@hotmail.com,RUA EDVINO KOTERBA,44 36761142,Associação Privada,ATIVA
678043,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PRIMEIRO DE MAIO,APAEPRIMEIRODEMAIO@HOTMAIL.COM,RUA RUA TRINTA E QUATRO,43 32351144,Associação Privada,ATIVA
678075,CLUBE DO PROFESSOR DO NOROESTE,rh2@escmercurio.com.br,RUA CORONEL JOAO BATISTA LOPES,4403423767,Associação Privada,ATIVA
678074,ASSOCIACAO RECREATIVA E ESPORTIVA CAIUA,edsonalonso@uol.com.br,RUA TIRADENTES,4403445124,Associação Privada,ATIVA
678077,CLUBE DOS 40 DE SARANDI,escritorioespacial@hotmail.com,"RUA 13 14 15, LOTE 285 D",4403264112,Associação Privada,ATIVA
678080,IGREJA BATISTA CENTRAL DE CASCAVEL,brasilcont@constel.com.br,RUA PIO XII,045 2258261,Associação Privada,ATIVA
678085,CENTRO ESPIRITA CAMINHEIROS,dp@escgomes.com.br,RUA FLORIANO PEIXOTO,4403028050,Organização Religiosa,ATIVA
678079,SERVICOS DE OBRAS SOCIAIS - CICERO NUTO FIGUEIREDO,SOSUBIRATA@GMAIL.COM,RUA RIO BRANCO,44 35433589,Associação Privada,ATIVA
678088,SAUNA SAMUARA,adm@medeiroscontabilidade.com.br,RUA MOISES MARCONDES,4409101717,Associação Privada,ATIVA
678089,IGREJA EVANGELICA SAGRADAS MISSOES DE VILA NOVA LONDRIN,netecontroll@hotmail.com,RUA IVAI,4303328804,Associação Privada,ATIVA
678091,PEQUENA MISSAO PARA SURDOS,furlan@londrina.net,RUA CMNT CARLOS ALBERTO,4303325810,Associação Privada,INAPTA
678090,ASSOCIACAO MENONITA BENEFICENTE AMB,ADRIANO.BORDINHAO@MISSAOAMB.ORG,"RUA RUA JOSE ADRIANO DE FREITAS, CASA  DOIS ANDARES",42 32524350,Associação Privada,ATIVA
678094,CONSELHO DE DESENVOLVIMENTO COMUNITARIO DO DISTRITO DE SAO LOURENCO,codecolsaolourenco@gmail.com,RUA TICO TICO,44 36271160,Associação Privada,ATIVA
678072,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPC DE ALTO PARANA,escritoriogardin@bol.com.br,RUA ITALIA,4403447121,Associação Privada,ATIVA
678086,CONSELHO DE DESENVOLVIMENTO COMUNITARIO DE PSO DO NORTE,rogeriopso@hotmail.com,AVENIDA TAPEJARA 88,4403431189,Associação Privada,Não informado
678095,ASSOCIACAO MARINGAENSE DOS EMPREGADOS DA SANEPAR,epocacontabil@uol.com.br,RUA PIONEIRO JOSE AUGUSTO GASPAR,44 32621145,Associação Privada,ATIVA
678099,MARINGA HONGANJI,contabilidadediagonal@hotmail.com,AVENIDA PEDRO TAQUES,4403262334,Associação Privada,ATIVA
678097,MARINGA CLUB,jlarmelin@hotmail.com,"RUA DR ARION RIBEIRO CAMPOS, QUADRA 38",4403031491,Associação Privada,ATIVA
678096,SERVICO DE OBRAS SOCIAIS - S.O.S,SOSMARINGA@SOSMARINGA.ORG.BR,RUA ANTONIO OCTAVIO SCRAMIM,44 32242044,Associação Privada,ATIVA
678101,ASSOCIACAO DOS FUNCIONARIOS DO HOTEL DEVILLE MARINGA,hospedagem.mga@deville.com.br,NA AVEN HERVAL,4403221670,Associação Privada,ATIVA
678082,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS-BARRACAO,CONTABILIDADEZANATTA@HOTMAIL.COM,RUA RUA RICIERI QUINTO GUARESCHI,49 36441881,Associação Privada,ATIVA
678073,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,org.alfa@bol.com.br,AVENIDA JAMES PATRICK CLARK,44 34411822,Associação Privada,ATIVA
678084,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,APAEPEROLA@HOTMAIL.COM,AVENIDA BRASIL,46 35561463,Associação Privada,ATIVA
678102,SOCIEDADE RURAL DO VALE DO IVAI.,rodriguesapoio@brturbo.com.br,"RODOVIA BR 369 JANDAIA MANDAGUARI, KM 02",043 4321293,Associação Privada,ATIVA
678103,CASA DE REPOUSO SAGRADO CORACAO DE JESUS,nscontabilidade1@hotmail.com,RUA JOSE WANSER,4103645000,Associação Privada,ATIVA
678104,TEMPLO BATISTA BIBLICO EM CURITIBA,ADMINISTRACAO@TBBC.ORG.BR,AVENIDA VEREADOR TOALDO TULIO,41 99264470,Organização Religiosa,ATIVA
678087,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEP DE S J DO CAIUA,apaeraiodesol@hotmail.com,RUA RUI BARBOSA,4403445148,Associação Privada,ATIVA
678106,ASSOCIACAO RECREATIVA E ESPORTIVA SANTA TEREZINHA,ESCRITORIOBARRIS@GMAIL.COM,"NA RODV IGUATEMI USINA, KM 01",44 32761415,Associação Privada,ATIVA
678105,ASSOCIACAO ATLETICA BANCO DO BRASIL MARIALVA,contabilidademva@hotmail.com,RUA ATILIO FERRI,4403232885,Associação Privada,ATIVA
678078,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCION DE CAMBIRA,apae.cambira@terra.com.br,AVENIDA CANADA,43 4361291,Associação Privada,ATIVA
678093,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE JUSSARA,APAEJUSSARA@GMAIL.COM,RUA ENGENHEIRO BELTRAO,44 36282234,Associação Privada,ATIVA
678107,"ASSOCIACAO COMERCIAL,INDUSTRIAL E DA MICROEMPRESA DE CIDADE GAUCHA",pessoal@veracruzcontabil.com.br,RUA FREDOLINO STAPENHORST,44 6751129,Associação Privada,ATIVA
678108,PRIMEIRA IGREJA BATISTA DE PONTA GROSSA,SECRETARIA@PIBPONTAGROSA.COM.BR,PRACA DUQUE DE CAXIAS,42 30272688,Associação Privada,ATIVA
678098,INSTITUTO ISIS BRUDER,fundacao@fundacaoisisbruder.org.br,AVENIDA LAGUNA,44 30261517,Associação Privada,ATIVA
678111,ASSOCIACAO BRASILEIRA DE ODONTOLOGIA - SECCAO DO PARANA - REGIONAL DE PONTA GROSSA,pontacont@uol.com.br,RUA CORONEL DULCIDIO,42 32195600,Associação Privada,ATIVA
678110,CASA TRANSITORIA FABIANA DE JESUS,CONTATO@CASATRANSITORIAFABIANA.ORG.BR,RUA AFONSO CELSO,42 32243511,Associação Privada,ATIVA
678112,ASSOCIACAO ATLETICA BANCO DO BRASIL,pg.aabb@gmail.com,AVENIDA EUZEBIO DE QUEIROZ,42 32267883,Associação Privada,ATIVA
678109,PONTA GROSSA IATE CLUBE,angela-rh@uol.com.br,VILA ALAGADOS,042 2229960,Associação Privada,ATIVA
678083,ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CAPANEMA,ESCSAGGIN15@HOTMAIL.COM,RUA TAMOIOS,46 35521342,Associação Privada,ATIVA
678115,COMUNIDADE EVANGELICA DE CONFISSAO LUTERANA BOM PASTOR DE PONTA GROSSA,jlkrum@aclcontabilistas.com.br,AVENIDA FRANCISCO BURZIO,4203028282,Associação Privada,ATIVA
678113,ASSOCIACAO DOS SERVIDORES PUBLICOS MUNICIPAIS DE P. G.,www.aspm-pg@interponta.com.br,"RUA MARQUES DO PARANA, EDIF",42 32244177,Associação Privada,ATIVA
678116,CODEVID CONS DE DESENVOLVIMENTO COMUNIT DE VIDIGAL,alvoradarh@hotmail.com,RUA DR CICERO,4403629153,Associação Privada,Não informado
678114,CLUBE PRINCESA DOS CAMPOS,VERDE@CLUBEVERDE.COM.BR,RUA CORONEL DULCIDO,0042 02244584,Associação Privada,ATIVA
678092,SOCIEDADE RURAL DE GOIOERE,sindruralgre@hotmail.com,TREVO DE ACESSO A RODOVIA BR 272,4403522159,Associação Privada,ATIVA
678119,ASSOCIACAO ATLETICA BANCO DO BRASIL,robson-porecatu@bol.com.br,RUA PREFEITO ANIZ ZAKIR,43 36231261,Associação Privada,ATIVA
677958,SOCIEDADE HOSPITAL BOM JESUS,ADMINISTRACAO@HMBJ.COM.BR,RUA CAPITAO JOAO BLEY,47 36423470,Associação Privada,ATIVA
678120,CENTRO SOCIAL EDUCACIONAL PE CALOGERO GAZIANO,JPDIOCESANO@GMAIL.COM,PRACA PE CALOGERO GAZIANO,43 36231036,Associação Privada,ATIVA
678121,"ASSOCIACAO DE PROTECAO A MATERNIDADE, A INFANCIA E A FAMILIA DE CAMBIRA",unicontass@gmail.com,RUA ARGENTINA,4303436124,Associação Privada,ATIVA
678122,ASSOCIACAO COMUNITARIA DE DESENVOLVIMENTO DE ANGULO,dp.ditek@yahoo.com.br,"AVENIDA VALERIO OSMAR ESTEVAO, SALA 01",044 2561221,Associação Privada,ATIVA
678076,FUNDACAO CULTURAL E EDUCACIONAL LUZAMOR DE MARINGA,fundacaoluzamor@gmail.com,RUA NEO ALVES MARTINS,44 33462217,Fundação Privada,ATIVA
678127,CONSELHO COMUNITARIO DE SEGURANCA DE COLORADO,palmares@colnet.com.br,RUA MINAS GERAIS,4403323113,Associação Privada,INAPTA
678130,FUNDACAO DE APOIO AO DES CIENT E TEC DO VALE DO PIQUIRI,escritoriogarcia@hotmail.com,AVENIDA AMAZONAS,4403522213,Associação Privada,ATIVA
678129,ASSOCIACAO COMERCIAL E INDUSTRIAL DE JURANDA PARANA,escritoriotema@hotmail.com,"PRACA HENRIQUE SZAFERMAN, TERREO",44 35691159,Associação Privada,ATIVA
678128,ESCOLA COMUNITARIA DO TRABALHO,ervinoradke@bol.com.br,RUA NELSON BITTENCOURT PRADO,44 35241592,Associação Privada,INAPTA
678131,IGREJA PRESBITERIANA INDEPENDENTE DE PRIMEIRO DE MAIO,pratacontabilidade@uol.com.br,RUA OITO,4303235127,Organização Religiosa,ATIVA
678133,IGREJA NOVA ALIANCA DE CORNELIO PROCOPIO,agaessea@gmail.com,"AVENIDA XV DE NOVEMBRO, SEDE",43 5231974,Organização Religiosa,ATIVA
678134,ASSOCIACAO EDUCACIONAL SOLUCAO,leticia@contabilidadeumbara.com.br,"RUA MARECHAL DEODORO, SALA 2 1 ANDAR",4103348171,Associação Privada,ATIVA
678135,LAR BELAVISTENSE DE PROMOCAO HUMANA,otaviorigoni@hotmail.com,RUA ROCHA POMBO,43 32421777,Associação Privada,ATIVA
678136,MISSAO APOIO,escolafiladelfia2011@yahoo.com.br,NA DIRCEU MONTANARIM,41 32821293,Associação Privada,ATIVA
678138,UNIAO SUL BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA,juridico@usb.org.br,AVENIDA SENADOR SALGADO FILHO,41 32177722,Organização Religiosa,ATIVA
678123,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE JAPURA - APAE DE JAPURA,apaejapurapr_@hotmail.com,"RUA MARINGA, JARDIM MORADA DO SOL",44 36351171,Associação Privada,ATIVA
678141,UNIAO SUL BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA,DANIEL.TRENTIN@ADVENTISTAS.ORG,RUA PIONEIRO BENJAMIN FERNANDES DIAS,41 32177700,Organização Religiosa,ATIVA
678117,SOCIEDADE RURAL DE UMUARAMA,escritorioouropreto@hotmail.com,RODOVIA PR 323,044 6223066,Associação Privada,ATIVA
678143,UNIAO SUL BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA,juridico@usb.org.br,AVENIDA CARLOS CORREIA BORGES,41 32177722,Organização Religiosa,ATIVA
678124,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE NOVA OLIMPIA,NOVAOLIMPIA@APAEPR.ORG.BR,RUA MINAS GERAIS,44 36851460,Associação Privada,ATIVA
678142,UNIAO SUL BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA,rodrigo.hahn@adventistas.org.br,RUA JOAO CARLOS DE SOUZA CASTRO,41 32217722,Organização Religiosa,ATIVA
678140,UNIAO SUL BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA,deise.reis@adventistas.org.br,AVENIDA CARLOS CORREA BORGES,044 2223060,Organização Religiosa,ATIVA
678139,UNIAO SUL BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA,juridico@usb.org.br,AVENIDA SENADOR SALGADO FILHO,41 32177722,Organização Religiosa,ATIVA
678137,UNIAO SUL BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA,adilson.rosa@gmail.com,RUA JOAO CARLOS SOUZA CASTRO,041 3761118,Organização Religiosa,ATIVA
678144,UNIAO SUL BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA,juridico@usb.org.br,AVENIDA SENADOR SALGADO FILHO,41 32177722,Organização Religiosa,ATIVA
678125,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,cezarplanalto@hotmail.com,RUA BALDUINO MENEGAZZI,46 5551485,Associação Privada,ATIVA
678126,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE AMPERE,comercial@gmcplus.com.br,RUA SAO JOAO,46 35471544,Associação Privada,ATIVA
